Date,Close,High,Low,Open,Volume,SMA20,SMA50,EMA20,RSI,MACD,MACD_SIGNAL,Returns,Raw_Close
2015-04-10,0.004127816038427809,0.003424128929702744,0.0037329147658966833,0.0037060316168417984,0.16115929781731825,0.0001038632514911153,4.933672311083215e-05,2.2818951442585278e-05,0.3828293372535225,0.45816523204191023,0.44274343844227987,0.528997203749766,35.65662384033203
2015-04-13,0.004243282127047693,0.0037354269740995233,0.0036750493912203613,0.003045278402203047,0.17880150076485798,0.00016024561071187327,5.215231687236144e-05,5.482731589728784e-05,0.38978740955375674,0.4604976421952466,0.44425626579048183,0.5123272963507276,35.69081115722656
2015-04-14,0.003925756825325213,0.003650514191201007,0.003675039980275782,0.004194419327196025,0.1316009593001647,0.0001735974800062684,0.0001444175918476065,5.254062079665389e-05,0.3706880952421772,0.46209726081216035,0.44583830831514903,0.4999191464012782,35.596797943115234
2015-04-15,0.005686595350831769,0.004867385486774095,0.004514253438822752,0.004079527446734413,0.15585106591080697,0.0002566882136516291,0.0002208342226470983,0.00022375016324066577,0.47622176701054725,0.4656587136857108,0.44793168917178705,0.5595964232572516,36.11814880371094
2015-04-16,0.005397917245317713,0.004527781151442062,0.004919352032727475,0.004625361025539024,0.11802756618662533,0.00020623839969846625,0.0002721484055411283,0.0003502461508991389,0.4571815334157909,0.4681978934032741,0.4501965457007884,0.5008434570521629,36.032676696777344
2015-04-17,0.003839163700842488,0.002829872100471656,0.0030094934032493387,0.003820952353026555,0.27356486426215654,0.00010682753733814998,0.00027669498064550324,0.00031130297772807847,0.3617631647661687,0.4683463616831828,0.4520429376698144,0.46478229723045517,35.57115936279297
2015-04-20,0.007562899964958195,0.006876605827730087,0.004514268272807084,0.0039933589160350835,0.3022820545924734,0.00011128125099346686,0.000322361883844019,0.0006425095897203276,0.5481526436900237,0.47311194544656715,0.45462766014123573,0.6160580424363475,36.67368698120117
2015-04-21,0.006783523192720561,0.006820022436418285,0.006973947186715096,0.007641939044183574,0.1454458672237806,7.86423180880319e-05,0.0003541903234004773,0.0008654767529013285,0.5032810865424784,0.47590655539419796,0.4573449566229449,0.4872857648953099,36.44292831420898
2015-04-22,0.007793819258233581,0.006763406024775431,0.007031805450692041,0.00669386124646551,0.13801637695958183,9.199683643146273e-05,0.00041003364821212696,0.001166628935211328,0.5461743125617629,0.47932451124011055,0.4603131893094134,0.5373631761780668,36.74205780029297
2015-04-23,0.008804063787889144,0.008121684904566717,0.007755182514700795,0.007325843672287058,0.3042522975082452,0.00037094500895043514,0.00047258874992248123,0.0015385148728743192,0.586532155507036,0.48319182910372127,0.4635866109177573,0.5371309586848617,37.04117202758789
2015-04-24,0.021880347086784935,0.020941017403806148,0.016002371070278756,0.01528378254193033,0.96640571511289,0.0013591316834821038,0.0008204752329942222,0.0031617780929135697,0.861403291847872,0.5021955972897993,0.4706221717772249,0.8699874571643056,40.91281127929688
2015-04-27,0.02234219855730002,0.0209127207626653,0.020545537229984354,0.019794219528607965,0.4054928932759005,0.0024066683143927903,0.0011356138770605984,0.004675894133868014,0.8667722090818222,0.5173394394382476,0.47977032657408064,0.5205590141341156,41.04955673217773
2015-04-28,0.025604083350900614,0.023969006940642676,0.021934562822297596,0.02137434013635256,0.41709369608337926,0.0036233593078505433,0.0014721156845760308,0.006366800240578702,0.902091076257648,0.5327276212932329,0.4906653455410579,0.5902679409294205,42.01533889770508
2015-04-29,0.02531537947745785,0.024251952102322602,0.0242495034478223,0.024074817788743735,0.3159509082444259,0.004869721637055374,0.0018014055168344978,0.00786825725064419,0.8879790717565368,0.543768407062786,0.5019474414188254,0.5019899233477895,41.92985916137695
2015-04-30,0.024103049966770956,0.02490286518955749,0.02453891745944907,0.024017403005690163,0.4483507627062279,0.0060448682570838075,0.002108463208335132,0.009107416906267013,0.8279348230893213,0.5501422103073335,0.512454506661628,0.4794515881270898,41.5709114074707
2015-05-01,0.024160783011080905,0.02303515120670087,0.02396017832555565,0.023672658843323202,0.24656752855013436,0.007286782170731365,0.002418526113028535,0.010234242679833805,0.8287638020683137,0.5543477426484263,0.5218376015503083,0.5104361457326128,41.58800506591797
2015-05-04,0.022948414848500936,0.02300684173512481,0.02332354740013058,0.02306933832088065,0.20824403469442843,0.008279423883442855,0.0026817194928405452,0.011134446460730224,0.7661233848262348,0.5552456806280366,0.5295527746836357,0.4792076171676102,41.22904586791992
2015-05-05,0.02110098319851167,0.02099763311415813,0.02080599395675646,0.021489246131419643,0.33601796536034395,0.009180070746509617,0.002889028244598496,0.011767116740221628,0.6765767253386441,0.5527615096177123,0.5351475463770523,0.4631978563876284,40.68205642700195
2015-05-06,0.017290666693877604,0.019893969346306314,0.01707305196537233,0.020771006642447715,0.3521664456207478,0.009901180299417695,0.0030206238616930225,0.011964571712794692,0.5212395188945489,0.5452435767296813,0.5378760585198198,0.41324567758824543,39.55389404296875
2015-05-07,0.018503047740421913,0.017969663899100194,0.01747818040328543,0.017036255878463608,0.1998888901929946,0.01067570593891276,0.0031834675273266777,0.012262527970084786,0.5527941409216952,0.5400400901703578,0.5388494827126524,0.5403578177971797,39.91285705566406
2015-05-08,0.021534000356782712,0.02048827925868517,0.021413700413724826,0.020713587608692324,0.21861480499055175,0.01157041959444971,0.003405197815772726,0.012830373741466838,0.624120891889631,0.5389441336700506,0.5393735017157801,0.5866657296844808,40.81026458740234
2015-05-11,0.020437072514893934,0.020290169728259325,0.020979615388532255,0.020713567999974064,0.13445695081826112,0.012402813709662563,0.0036167127931891196,0.013236193821606568,0.5815592363017796,0.5360058926521786,0.5391098159239526,0.4815319626758334,40.4854850769043
2015-05-12,0.020379339470583985,0.019639301025835984,0.018230561112574054,0.01870254116385353,0.17607539817607773,0.013248561680956561,0.0038252241666299203,0.01359768304706302,0.5792577050894898,0.5329348603661603,0.5381851031748228,0.5075579443985241,40.46839141845703
2015-05-13,0.021187602090923102,0.021450425450262614,0.021558374916293685,0.022552227002132996,0.20937938913080045,0.014045345292532208,0.004086613613917656,0.014004283252617683,0.6001617110290862,0.5308590450308172,0.5369628754957111,0.5294386193750458,40.70770263671875
2015-05-14,0.024333982144010724,0.022865354759683335,0.022889486509793153,0.022092558794776285,0.1999608768285192,0.015018697954845922,0.004426720872655832,0.014681784772446749,0.6736196481490435,0.5324600240772331,0.5363571901872451,0.5880489507094466,41.639286041259766
2015-05-15,0.023121626865395095,0.02312006249965047,0.022947381701803646,0.02450580827904905,0.1660160483249414,0.01600985620010939,0.0047385861006563335,0.015175458353545196,0.620889042522853,0.5315668061476024,0.5356650417441006,0.4792446442496898,41.28033065795898
2015-05-18,0.02228451704884757,0.021167460305613298,0.021674144871367942,0.021948939903889325,0.13075668125960963,0.01676657758117925,0.00507809258495881,0.015539738117914176,0.585064155070145,0.52919077920159,0.5345590908363624,0.4882806805687096,41.03247833251953
2015-05-19,0.021935851205260093,0.02088646351795785,0.021317082449592892,0.021630279497292487,0.1654847556562325,0.017545438389386242,0.005380897919906841,0.015835013486909938,0.5698380451753597,0.5262803536908836,0.5329978939488447,0.5003273808718083,40.92924499511719
2015-05-20,0.021935851205260093,0.021228251809930695,0.02157921196898481,0.02113870802241652,0.1378880529571249,0.018272367902978787,0.005732976413884788,0.016102167392191835,0.5698380451753597,0.5234128970789431,0.5310824870360823,0.5090160812141596,40.92924499511719
2015-05-21,0.02147095911915531,0.020288295655802882,0.020821918960244865,0.020820609331593132,0.11725292739130602,0.018923472362110033,0.006078380947569073,0.01629812953313478,0.5472431769450532,0.5200404578614548,0.5287663449023565,0.49740182016061407,40.79159927368164
2015-05-22,0.019960211225896057,0.019576255224441744,0.02026856445157886,0.020878466975610854,0.14315168444814808,0.018824773431672298,0.006450023231920565,0.01632676077089279,0.4762007448983952,0.515025513555326,0.5257478663447283,0.47114615766287804,40.34429550170898
2015-05-26,0.01905955769711093,0.018237589253618583,0.018433667252571437,0.019519449284849666,0.17336494485588977,0.018656038943394043,0.006781284355296152,0.01626403480651903,0.4362208007203047,0.5095306270490709,0.5220559712957717,0.48618908417586837,40.07762908935547
2015-05-27,0.02202297257228167,0.020772495410308414,0.019686018110967277,0.019490483017011645,0.15578846883643774,0.018471962487749377,0.007163417663230864,0.016498902872081805,0.5423130832102174,0.5084710519907379,0.5188561906185114,0.5846233584535664,40.955039978027344
2015-05-28,0.021558170673927457,0.021484613897186408,0.02192873260947277,0.021456799964456097,0.09278529594723064,0.018278834231622743,0.007527463101202586,0.01666566289027016,0.5207794623886908,0.5066854324622824,0.515881355414181,0.49741138696195164,40.817420959472656
2015-05-29,0.019843972099414436,0.020202853857698447,0.01959865804701026,0.02125435071418369,0.22764991021232145,0.01805990887393244,0.007807752536753004,0.016647852232505145,0.44459830584871757,0.5028158879530918,0.5126021342783582,0.466073441938869,40.30987930297852
2015-06-01,0.02091901008585076,0.020772568773184688,0.019686091323637675,0.020184536223865512,0.16753872215897309,0.017893275081522525,0.008123040838022538,0.016737528859162465,0.48456601151968,0.5007855451498776,0.5095068685386913,0.5362861024549563,40.628177642822266
2015-06-02,0.02001834367310129,0.01957629001514162,0.019686088201083488,0.019808626696621284,0.1101137310594946,0.01774266339981348,0.008384126947860837,0.016730033169256697,0.4445568258301072,0.4977912846530679,0.5063347350003385,0.4863482594826962,40.36150741577149
2015-06-03,0.019814892991847466,0.020687044449745687,0.02026852259360727,0.02108083347066253,0.16100437005825438,0.017676555719398912,0.008642180219610385,0.016703230427263543,0.435396011365151,0.4949327780913194,0.503132658922395,0.5038618376860736,40.30126953125
2015-06-04,0.018391343769395968,0.019035114589589827,0.018462814599915764,0.019403799858957987,0.1589957864344315,0.01773313278372224,0.008868195048953809,0.016538893426016193,0.37260210901316754,0.49071377706185026,0.49959042499589146,0.4728978124736266,39.87978363037109
2015-06-05,0.01775215741339059,0.017212223621766234,0.017414291036999527,0.01801584529596789,0.1409412252594844,0.017694535477321388,0.00916743409029852,0.016327307293848375,0.34569703759030096,0.4864408775728932,0.49576353780199356,0.492627254384846,39.69053268432617
2015-06-08,0.01656095760425877,0.016955873806019386,0.016919146612614025,0.01798691756810561,0.11499082561628773,0.017438910856848955,0.009456897136919662,0.016018650079149183,0.29730972355844226,0.4814960516121127,0.49155275998313774,0.4783279211107205,39.33784103393555
2015-06-09,0.016328505119224207,0.015560191250389224,0.01630748467238345,0.016425440631438137,0.1328662026658529,0.017227722046804977,0.009755942535790041,0.015716513888092504,0.28798213514456733,0.477259383380978,0.4871994584828555,0.502973857012786,39.26901626586914
2015-06-10,0.019117715912244843,0.018095227458404653,0.016977443494499242,0.01651226946435208,0.16425315821801775,0.017162872002409957,0.010113652485493896,0.015717629837396607,0.4249077263070203,0.4773392686732224,0.4837353840867735,0.5816441471071893,40.0948486328125
2015-06-11,0.018623744718573115,0.018351505747694605,0.018258915902615316,0.019027872019461656,0.15588392937485082,0.017031084462996643,0.010479105720346354,0.015670029389082685,0.40238109530690597,0.4767653195300917,0.4808307282834377,0.49641852778826756,39.94859313964844
2015-06-12,0.01725827640746938,0.017069836046469375,0.01758907134172681,0.017755627686822484,0.12914871891174984,0.016667378642740094,0.010812530168096107,0.015492590971167841,0.34243940932447275,0.4746146285321482,0.4780071436864433,0.47406558870913074,39.54430389404297
2015-06-15,0.015834611229338658,0.01473422514552318,0.015025990348068383,0.015529084707256835,0.20210169677194711,0.01629281105926253,0.011142156058554564,0.015191953138023018,0.28555759559425525,0.47118158721724174,0.47495037436862697,0.47220343040140933,39.12278366088867
2015-06-16,0.016851516768569802,0.01641472517271096,0.015841525013678706,0.015239947115093355,0.15371259335766793,0.01601354367633734,0.01141723806712136,0.015020017883569242,0.3375387299299791,0.46978229756000806,0.4721797383853336,0.5355941871794578,39.42387008666992
2015-06-17,0.01725827640746938,0.015930526883941767,0.016016293716057353,0.01633875642087257,0.16649648087072527,0.01577310671612628,0.011701989057465445,0.014904485323322364,0.35807889235097906,0.4692425156638843,0.4698377744058329,0.5195660642618356,39.54430389404297
2015-06-18,0.01943721246051483,0.018009679834394623,0.018375371330148146,0.01775555044918642,0.19743664980457976,0.015644671548240563,0.0120387081093081,0.015014377954341074,0.45911212971029963,0.4715601901201683,0.46850287318875367,0.5653582698805947,40.18944549560547
2015-06-19,0.017635956938802017,0.018095204814670654,0.017851193610100638,0.019403810935777727,0.44139857513409464,0.015447544552626868,0.012334325339054791,0.014936548856812115,0.37754246542505626,0.47119877683080913,0.46735095315130826,0.4631874934210951,39.6561279296875
2015-06-22,0.018013611702205917,0.017781850512237837,0.01834627689957856,0.018073650115542572,0.10087909766317296,0.0153474853355203,0.012623383131134702,0.014903295845147851,0.3949713640180131,0.4714202355264017,0.4664808881758036,0.5187538133450225,39.7679443359375
2015-06-23,0.017083879065853846,0.016528587961266897,0.01677347893137697,0.01749531428242662,0.14452803762084168,0.015245931392507378,0.012890683233339223,0.014781717787924559,0.35344568645281543,0.4704891336822968,0.46556843108387436,0.48511056657262286,39.49266815185547
2015-06-24,0.01629946466355034,0.016443175138027913,0.01656963343351049,0.016165218722620445,0.21490592833417443,0.014951731320288458,0.013148264199829313,0.01459452689436358,0.31952607443017883,0.4688442270495394,0.4644561590003881,0.4887064402162262,39.26041793823242
2015-06-25,0.016328505119224207,0.015901990365422683,0.01642398913561545,0.017206163914849887,0.1032100562199974,0.014682915760249271,0.013369794677134977,0.014428021482810277,0.3211390487731373,0.46765850561239,0.4632907579680746,0.5097724292297876,39.26901626586914
2015-06-26,0.015195424873333224,0.016528616481427796,0.015055105522971166,0.016107394145409237,0.331840393109627,0.014443970876895529,0.013573747406342096,0.01416587094608876,0.2710474391051229,0.46541787857358535,0.46183767440580625,0.479511883479596,38.93353271484375
2015-06-29,0.012609626109673311,0.013537907001862762,0.013103667932320581,0.014343500957072375,0.20857423426172617,0.014016851459071944,0.013756320343522033,0.013674226985836119,0.17471678888421677,0.4605909864047413,0.45955334946416865,0.4411044636285507,38.16792678833008
2015-06-30,0.01197049128952532,0.012085333628556474,0.011880428251652211,0.013389315205128066,0.22315700519946946,0.013603175302733778,0.013848072278198204,0.013166511057474878,0.15389611836509237,0.45618516192926584,0.45670189525822813,0.4918935852786601,37.97869110107422
2015-07-01,0.01284209147867224,0.013537938902702704,0.01234643196526318,0.012666421347523382,0.1636780475972504,0.01324475897109656,0.01397419226543603,0.01279292039890767,0.20923628392592303,0.45401604785431204,0.45391659007883545,0.5324826982759493,38.23675537109375
2015-07-02,0.012696786128587989,0.012170735419983772,0.012229898824310484,0.012724214063155909,0.112098840780429,0.012952047002161404,0.014076256332379106,0.012440610770810129,0.2037616240358598,0.4523743438508131,0.4513067838750393,0.5051303412297488,38.19373321533203
2015-07-06,0.012667797208771592,0.011401773429831633,0.011909587445090672,0.011220670198562654,0.12213002194809919,0.012690700435818075,0.014156686887377035,0.012119001734245682,0.20259930254692754,0.4513075078540407,0.4489709866989092,0.5082399894290459,38.185150146484375
2015-07-07,0.012406291384098794,0.011430238821455982,0.010074657243392807,0.012319443921589679,0.22699420585830365,0.0124771420514308,0.013959467391298441,0.011802288182439502,0.19155555455304135,0.45041747497668455,0.4468954890260814,0.5020134697944895,38.107723236083984
2015-07-08,0.01223197134626941,0.012598019462527768,0.01214255573395602,0.012608589805376685,0.25320751321385115,0.01226657179433166,0.013749004841956014,0.011498583551672492,0.18389485094820662,0.4497832521347686,0.4450876858904971,0.504338649319026,38.05611038208008
2015-07-09,0.013045451972175492,0.013509447898033974,0.01351144121046928,0.01350496404045029,0.195608815232998,0.011954444945170617,0.013487574359628718,0.01130385518398308,0.24862398233217992,0.4505706272874001,0.44382444377967295,0.5308733543660475,38.296966552734375
2015-07-10,0.013306944912883922,0.013281592620142377,0.013715329358902281,0.014256776427281126,0.1411579676294879,0.011681150505510468,0.013237597212793245,0.011153405054547233,0.2690812853468681,0.4517844564283481,0.44309596620138636,0.5159979029716915,38.3743896484375
2015-07-13,0.016008969919061145,0.014648802907388334,0.014822146295645447,0.01417007945167345,0.1623822881578072,0.01161693358382987,0.013069104390044023,0.011283181100964768,0.44725422333853987,0.45631784072926085,0.44356682562968347,0.5810141830175142,39.174407958984375
2015-07-14,0.016241383752202576,0.015617203903379687,0.015870656108838213,0.015529109534081098,0.12092737565678022,0.011637842527699865,0.012904247861847906,0.011423468621872462,0.4602278303703205,0.4603653454851259,0.4448842273634041,0.5150825042962148,39.24322128295898
2015-07-15,0.016648104739209135,0.015417800322632916,0.016220132063365186,0.016194141490185388,0.1502642770233526,0.011627386731240363,0.012773095584102612,0.011590419530963125,0.48344102872788214,0.4642002633014755,0.4468294538455134,0.5196136220131866,39.36364364624024
2015-07-16,0.019262956842507284,0.017696437562959036,0.017792939884698225,0.017148382093344322,0.14746384040875887,0.011730431426586058,0.01273483376222967,0.011998789540516391,0.6099095466169844,0.47053858601481025,0.44985877724689743,0.5769403547486088,40.13785171508789
2015-07-17,0.019146717716025635,0.017952759561073547,0.018637547539348612,0.018709807027873587,0.17246667683869124,0.011715499399554602,0.012773470799922026,0.012356828449554463,0.6014096995081952,0.47540968237513986,0.45341436792304546,0.5060548564192091,40.10343551635742
2015-07-20,0.02001834367310129,0.01894967979539046,0.01916182902675255,0.018998992329186698,0.1815808108668521,0.011837958975126267,0.012805014408027282,0.012766542322468488,0.6387849484930168,0.48028975993345846,0.45739305981380984,0.53124005622792,40.36150741577149
2015-07-21,0.021064238132148805,0.019519300770892187,0.019278299824752113,0.019374854013774423,0.27665011756513025,0.011994767444742066,0.012795235463072097,0.013240158937020408,0.680293501041721,0.4853354264505566,0.46174871858123995,0.5355128946599794,40.67117691040039
2015-07-22,0.016008969919061145,0.018380029981111115,0.015550282829038573,0.015500196253935977,0.4047432933103289,0.011939514904925924,0.01270305654942197,0.013171196518440509,0.3788190883451475,0.4829553542758847,0.46468007325677696,0.38192044883101917,39.174407958984375
2015-07-23,0.01766497162654715,0.01638619689085767,0.015258974116628729,0.015008588396448724,0.20741853577618413,0.012009704769871565,0.012646552104528225,0.013271763752164933,0.4520225042362706,0.48303227838150986,0.4670430355673783,0.5522407328901273,39.66471862792969
2015-07-24,0.01717106485269726,0.016642549457166214,0.017297766640160153,0.016859195638635888,0.1948928611948999,0.012053014072206658,0.01256294066345559,0.013314149376721651,0.42860340808351255,0.4823912107850636,0.46878440957229756,0.4962835787670612,39.51848220825195
2015-07-27,0.01545694358197039,0.015759621089724188,0.015695905658864653,0.016945975991689566,0.25254633161582607,0.012066456671429776,0.01237814915210958,0.013183817112887852,0.351966376075238,0.47969534722646917,0.469550940739934,0.46466395427111706,39.010963439941406
2015-07-28,0.015427864474403447,0.014705737168464142,0.014356106963016799,0.01590499175284757,0.21050848385973558,0.012211319916777763,0.012217989660829653,0.013063035864142147,0.3507059743827498,0.47749114144505356,0.46965186790450003,0.5082538836410889,39.00235366821289
2015-07-29,0.018187957507964037,0.017952759746078586,0.015725002174208955,0.015384515872852333,0.2622840889973905,0.012530910461536676,0.012132712411712376,0.013225369471413562,0.4762978703378021,0.47912498670145326,0.47011234517976197,0.5813773325582876,39.81956481933594
2015-07-30,0.019902130314548322,0.019718704184863003,0.017676427894188676,0.017871265590329394,0.2531449161394819,0.0128938109708929,0.012090376856400298,0.013540928968855587,0.5406457018467383,0.48246185771248695,0.47125627690126415,0.5530341774454546,40.32709884643555
2015-07-31,0.019379105781238387,0.01963318905139526,0.01933651802789728,0.020849523056929165,0.18603772256194173,0.013237295937760934,0.012037153605455736,0.01377496601836653,0.5139646110768854,0.48434559606380573,0.4726092375513955,0.49575441036736806,40.1722412109375
2015-08-03,0.019698731169151995,0.01857937018829474,0.019190927840407476,0.01995316968239283,0.1306737401360704,0.013598700396686342,0.012000261495655612,0.014018167131688852,0.5264769000521148,0.4861049406795857,0.47410050996337894,0.517151658405855,40.266876220703125
2015-08-04,0.021819650730671547,0.020601646878811955,0.01986082581062555,0.019288125266256145,0.2032706971357926,0.014082566417970177,0.012038969070703592,0.014446919108137807,0.6035422009844305,0.48996046180837627,0.4761896215750343,0.5628739819650181,40.89484024047852
2015-08-05,0.021935851205260093,0.022595415843075825,0.022365600527160592,0.02284473073444812,0.15284718880451323,0.014581365790809903,0.01209884428930616,0.01484627247806461,0.6075099852880048,0.49295066605004456,0.47855588906303714,0.5119215254843726,40.92924499511719
2015-08-06,0.019146717716025635,0.020772543111373817,0.018841435949361926,0.022064020176614102,0.15604198698763314,0.014894983392303773,0.012038969875312194,0.01493312253590759,0.45875732602278635,0.4916583530360162,0.48014854585438826,0.43933598678928903,40.10343551635742
2015-08-07,0.01949539644357748,0.017952787533293033,0.018637575824937067,0.018247185479486228,0.09184086258768479,0.015213082522467586,0.011996029522521323,0.015046013512020756,0.47314633115879595,0.49088170691845967,0.48124216451396234,0.5179063939291921,40.20667266845703
2015-08-10,0.021209569250161764,0.01997507589063184,0.020326872144343047,0.019866479461113168,0.12248917266229267,0.015480404018862692,0.012024456881444351,0.015316839200319593,0.5404813574390492,0.49219603659414907,0.4824225337158373,0.552610373399419,40.71420669555664
2015-08-11,0.01853658469965841,0.018408469289633897,0.01758902881763834,0.01949051867506385,0.17066935834086452,0.015598382065764388,0.011974862415372517,0.01529883215168465,0.4147230422025466,0.4897420564803278,0.4827964791810556,0.44188500105368567,39.92278671264648
2015-08-12,0.01949539644357748,0.018294586794043208,0.017035677659241702,0.017668870464065484,0.17805581311643445,0.01574473871249421,0.011963976328957238,0.01537689364058098,0.4533277592048434,0.4888269283585284,0.4828829430271528,0.5335736664423749,40.20667266845703
2015-08-13,0.0194662915680818,0.018864185891814142,0.019307426196567848,0.020184493880587934,0.1189469607164235,0.015755190535380187,0.01195671956382044,0.0154446565847568,0.45197100411277696,0.487913790398692,0.4827398841280212,0.5082758953697102,40.198055267333984
2015-08-14,0.020250744622278383,0.018864192554725698,0.019394805726341377,0.018651964627077328,0.10991889766552035,0.015811939787889417,0.01199542633425979,0.015583161417740521,0.4850986257194973,0.488012433069198,0.4826483633709041,0.5289703160480849,40.43031692504883
2015-08-17,0.02118043860673738,0.019861073086363437,0.019540413309272572,0.019461592406533584,0.10699483182904737,0.01587167385637553,0.012066792168553553,0.015799963509691983,0.5231450656765102,0.48908114986288687,0.4828235361099333,0.5325289726637145,40.70558166503906
2015-08-18,0.02194083729946847,0.020694979436885932,0.02081600582337227,0.020441502163079606,0.12635610693145227,0.015916732855584564,0.01217878403304637,0.01607094617353977,0.553284232039928,0.4906896630897864,0.48333752221743054,0.5281172771826884,40.93072128295898
2015-08-19,0.020010664830341002,0.019691522679752146,0.01964330482622169,0.02026686448935222,0.18825991870204964,0.0161224282002351,0.012255434804954057,0.016126178898707794,0.4499501934837848,0.48939620804759393,0.48344808847612813,0.4607968943313486,40.35923385620117
2015-08-20,0.017232366755135703,0.01794261373142965,0.017766974884568368,0.018200308308933794,0.22544805812138352,0.016100191420546667,0.012216187873928336,0.01590274798478264,0.3293840928371276,0.4848015744559179,0.482468664535875,0.4386263854120199,39.5366325378418
2015-08-21,0.009657884106215292,0.01510423618223726,0.010173738070112945,0.015959121376442648,0.49003728438242117,0.015713998485469782,0.012029547371975313,0.014955215724903853,0.12071648834350679,0.4717786767408098,0.47865836558261937,0.3131196778501636,37.29397201538086
