Date,Close,High,Low,Open,Volume
2015-01-02,39.68173599243164,40.24182882049301,39.49504054124459,39.59687471800572,27913900
2015-01-05,39.316837310791016,39.65628570953198,39.24894568869239,39.350779884589606,39673900
2015-01-06,38.739768981933594,39.673256065034195,38.64641962617343,39.359265426136794,36447900
2015-01-07,39.23197937011719,39.42716296054548,38.60399794652203,39.01982287131453,29114100
2015-01-08,40.386104583740234,40.52188459109996,39.647800996049874,39.67325873578897,29645200
2015-01-09,40.0466423034668,40.581277356652265,39.80054333114321,40.4030667513404,23944200
2015-01-12,39.545955657958984,40.34366587434169,39.34228730625495,40.241828461239585,23651900
2015-01-13,39.34229278564453,40.65766213420199,39.08770569193188,39.85995504396889,35270600
2015-01-14,39.00283432006836,39.24045170475696,38.71430146792861,39.00283432006836,29719600
2015-01-15,38.59550857543945,39.359273240338126,38.53610501675302,39.223493215161824,32750800
2015-01-16,39.24046325683594,39.274405832712475,38.33243056055651,38.45124090650261,35695300
2015-01-20,39.367740631103516,39.58838509752569,38.67186790577153,39.29136419845734,36161900
2015-01-21,38.96889114379883,39.15558983637153,38.59549699590361,38.98586404651,39081100
2015-01-22,39.9957275390625,40.004212371119095,39.10467125962379,39.35925830557058,35898000
2015-01-23,40.03816604614258,40.216376689620084,39.71568733133765,40.19091895119488,26211600
2015-01-26,39.89388656616211,39.99572396524107,39.240447726945085,39.88540173486368,42525500
2015-01-27,36.202362060546875,36.66062058672766,35.73561870414017,36.44846422133832,169164000
2015-01-28,34.954898834228516,36.31270218467374,34.929441093747,36.270271538120944,84507100
2015-01-29,35.65076446533203,35.744113810901425,34.615443305903725,34.73425038671925,63585300
2015-01-30,34.28449249267578,35.285871454957245,34.24205860188735,35.260410473033915,78004900
2015-02-02,35.0312614440918,35.107637872593436,34.140205269739084,34.44571098374563,50352500
2015-02-03,35.302825927734375,35.582873947563144,34.83608246526973,35.32828689869606,52082400
2015-02-04,35.506492614746094,35.82048315715812,35.09915274525898,35.59135387358734,41614800
2015-02-05,36.0241584777832,36.185396181342945,35.52346922886102,35.82897497223725,36548200
2015-02-06,35.99022674560547,36.31270551604277,35.76958542093855,36.219356142712144,34616600
2015-02-09,35.94778823852539,36.27026693848277,35.8204930777592,35.845954052262684,31381100
2015-02-10,36.15143966674805,36.29570766381419,35.79501856325916,36.27024993849324,29670700
2015-02-11,35.964759826660156,36.19388916530627,35.820491767253216,36.19388916530627,38262500
2015-02-12,36.567283630371094,36.567283630371094,36.075079142387644,36.20237429955586,33268800
2015-02-13,37.22921371459961,37.22921371459961,36.61820532721012,36.81338887680335,40264900
2015-02-17,37.24631118774414,37.60526900879849,36.91298901925065,37.57963009594861,33695700
2015-02-18,37.203575134277344,37.348869913711866,37.08392252785421,37.2890436105003,27111700
2015-02-19,37.17792510986328,37.20356401492274,36.79332523253123,36.90443258826894,27603400
2015-02-20,37.485599517822266,37.50269320545266,36.998440831362544,37.18646487472174,29721100
2015-02-23,37.73346710205078,37.767651229710765,37.306134533557746,37.34886713834929,32518800
2015-02-24,37.682186126708984,37.861665023514405,37.536891357660245,37.73346720877715,25271700
2015-02-25,37.596702575683594,37.68216774381504,37.43431419183179,37.56251520431614,29759800
2015-02-26,37.65655517578125,37.80184671525341,37.511260376019635,37.59672886419984,28957300
2015-02-27,37.47706985473633,37.776204647981636,37.31468463117289,37.71637834139041,33807700
2015-03-02,37.5026969909668,37.76764102526238,37.220656007027515,37.32321488287458,31924000
2015-03-03,36.98991394042969,37.459982473824084,36.827528703623095,37.22922244660032,31748600
2015-03-04,36.8018798828125,36.93007768990842,36.64803990606652,36.759144020158615,25748700
2015-03-05,36.8446159362793,36.95572332106698,36.59676225494094,36.81042854706941,23193500
2015-03-06,36.203617095947266,36.844615972971006,36.02413819284995,36.750602282694636,36248800
2015-03-09,36.62239074707031,36.86169914316372,36.058312026751786,36.058312026751786,32108000
2015-03-10,35.92156982421875,36.50274229988615,35.92156982421875,36.19506237038126,39159700
2015-03-11,35.878849029541016,36.21216797607248,35.75919640876453,36.1608901444765,32215300
2015-03-12,35.0583610534668,35.59680095262758,34.92161477466436,35.323308395022714,59992500
2015-03-13,35.36604309082031,35.44296308097122,34.707950566260074,34.78487055641098,58007700
2015-03-16,35.51988983154297,35.588261357863075,35.28058133869942,35.442969826752055,35273500
2015-03-17,35.6395378112793,35.75064519492034,35.169472625505605,35.357496743641775,31673400
2015-03-18,36.323272705078125,36.60531379925635,35.32331593907712,35.40878115897341,44194800
2015-03-19,36.143775939941406,36.40017473331406,36.08394966349737,36.11813377840286,33879100
2015-03-20,36.648033142089844,36.733498331046505,36.31471434075571,36.37454062508296,71904500
2015-03-23,36.63093185424805,36.861691728912355,36.56255710903464,36.6480255405514,26246100
2015-03-24,36.66513442993164,36.89589113999116,36.536933359642,36.562572269584464,25513300
2015-03-25,35.43440246582031,36.690760787814334,35.41730877827694,36.68221231389888,43469900
2015-03-26,35.22075653076172,35.562623957791644,34.972902809179494,35.229305009596644,37495600
