Date,Close,High,Low,Open,Volume,SMA20,SMA50,EMA20,RSI,MACD,MACD_SIGNAL,Returns
2015-03-16,27.835180282592773,27.93975228801004,27.32371480780339,27.60174982430397,36856000,27.681368350982666,26.6130562210083,27.63856911995137,54.684628304871865,0.3390712415453514,0.44560899637312495,0.01562396044636749
2015-03-17,27.63545227050781,27.785619505199847,27.476858700786728,27.66915193887057,28892000,27.712591648101807,26.640869636535644,27.63827227714722,52.10037416156457,0.29909358474671066,0.4163059140478421,-0.007175380581596835
2015-03-18,28.059194564819336,28.0765406773792,27.431756842115977,27.641398082816263,35324000,27.77085018157959,26.68715923309326,27.678360114068376,56.76825964839231,0.2981663889692463,0.39267800903212297,0.015333286032873872
2015-03-19,27.93578720092773,28.098840651094157,27.85896897625196,27.977913202163844,24660000,27.81352186203003,26.743688011169432,27.702876979483552,55.08464546398074,0.2841975838876394,0.37098192400322627,-0.004398107850406174
2015-03-20,27.999223709106445,28.1057789349426,27.975931709633382,28.08645149089933,44320000,27.870888233184814,26.80296241760254,27.731100477542874,55.810153728466844,0.27507510666830015,0.3518005605362411,0.002270797229462218
2015-03-23,28.020038604736328,28.231663053781187,27.90555426983146,28.051261605164928,30234000,27.946145820617676,26.86090850830078,27.75861839441844,56.06094814558314,0.2664535551459224,0.3347311594581774,0.0007434097404319662
2015-03-24,28.623193740844727,28.83828553670261,28.1548449203078,28.1771481453736,79156000,28.042516231536865,26.93705337524414,27.840958903601894,62.67198716857773,0.30477721019377313,0.32874036960529657,0.0215258495756121
2015-03-25,28.1008243560791,28.748580169878046,28.1008243560791,28.624678829587207,53070000,28.091258907318114,27.00637866973877,27.86570799431401,54.95948868247133,0.28965912906541647,0.3209241214973206,-0.018249863711756742
2015-03-26,27.93429946899414,28.110241033898784,27.670143236250304,27.984356472002677,49842000,28.102038192749024,27.067675094604493,27.872240515712118,52.731672825311975,0.2612294832963613,0.30898519385712875,-0.005925978717735925
2015-03-27,27.632476806640625,27.955611706446064,27.601749138831863,27.844594701499396,34552000,28.08944978713989,27.11884136199951,27.84940587675293,48.86537566645938,0.21190154863660382,0.2895684648130238,-0.010804733538728128
2015-03-30,27.81039810180664,27.860950437875008,27.59481098237255,27.766290767931963,24788000,28.05505475997925,27.175469245910644,27.845690850567568,51.139640863159734,0.18503262566985157,0.26866129698438934,0.006438847172876683
2015-03-31,27.49122810363769,27.87532109785129,27.48974021380428,27.651802989420585,34932000,27.995359039306642,27.21932041168213,27.8119324937171,47.093287061122695,0.13641198673177257,0.242211434933866,-0.01147664254932812
2015-04-01,27.23301887512207,27.67955788637858,27.061539092238775,27.49767232716191,38902000,27.923892784118653,27.25852279663086,27.756797863374718,44.05626309454411,0.07616645381628118,0.20900243871034904,-0.009392422468076478
2015-04-02,26.827613830566406,27.159173179084934,26.784495272161728,27.129933400758688,47760000,27.824474334716797,27.279258995056153,27.668304145964402,39.72463464285859,-0.004242459615582561,0.16635345904516274,-0.014886526037185321
2015-04-06,26.95845413208008,27.037255581958117,26.54957932668498,26.705199003367664,33718000,27.75273542404175,27.285850601196287,27.60069938273732,41.716350360943835,-0.056755145977170685,0.12173173804069605,0.004877075625883576
