Date,Close,High,Low,Open,Volume,SMA20,SMA50,EMA20,RSI,MACD,MACD_SIGNAL,Returns
2015-03-16,27.75812721252441,27.75812721252441,27.296048420518424,27.520422623715213,143497200,28.371492767333983,26.53769432067871,27.853933229629416,51.17748984538363,0.21534670744891216,0.46961801996953234,0.011004003375651106
2015-03-17,28.2224235534668,28.28462635641722,27.913629856749157,27.96916831579764,204092400,28.36271734237671,26.61829071044922,27.889027546185357,56.04263337093409,0.22462008913855414,0.42061843380333674,0.016726500941061317
2015-03-18,28.54010391235352,28.693390603335025,28.07358119033504,28.2135374984708,261083600,28.359940338134766,26.7188716506958,27.951034819153755,59.04950247033803,0.2546678089588532,0.38742830883444007,0.011256310369124778
2015-03-19,28.324621200561523,28.713390511157467,28.30240615036455,28.60231356527291,183238000,28.349388217926027,26.815098571777344,27.986614474525922,56.23934991048644,0.258117768459055,0.3615662007593631,-0.007550172643160047
2015-03-20,27.969173431396484,28.524556428562374,27.804780037116988,28.491234702958103,274780400,28.309400653839113,26.897622489929198,27.984953422799308,51.85549210431509,0.22952440735392443,0.33515784207827537,-0.012549074059920451
2015-03-23,28.26019287109375,28.402371208638087,28.106906162375846,28.240199836860707,150838800,28.245087337493896,26.967644691467285,28.011166703589257,54.951668984846485,0.2277217645567653,0.3136706265739734,0.01040500679832701
2015-03-24,28.14466857910156,28.444574208412945,28.11578749716998,28.26463184776562,131369200,28.18421688079834,27.034825477600098,28.02388116792376,53.481330867391726,0.2144987047185083,0.2938362422028804,-0.0040878805222294146
2015-03-25,27.40933990478516,28.173549649385247,27.40933990478516,28.111346845968825,206620800,28.124124240875243,27.099514389038085,27.965353428577227,45.192463114544516,0.1430356302021174,0.2636761198027278,-0.026126748383969556
2015-03-26,27.60039710998535,27.74257545518956,27.23606488853712,27.27161032228796,190291600,28.05547857284546,27.163731384277344,27.93059568394943,47.47051066818198,0.10065703684824356,0.23107230321183098,0.006970514644420112
2015-03-27,27.380464553833008,27.702586988271232,27.304933051374206,27.673707595254548,158184800,27.997607231140137,27.225408668518067,27.87820224298596,45.144365375055415,0.048762869064841396,0.1946104163824331,-0.007968456224594522
